ID1,ID2,Distance
17,56,0.0608094
17,57,0.112048
17,58,0.135253
17,59,0.134702
17,60,0.0650338
17,61,0.129544
17,62,0.074707
17,63,0.0757009
17,64,0.0766795
17,65,0.0596775
17,66,0.0769906
17,67,0.11541
17,68,0.0749226
17,69,0.0872127
17,70,0.0565515
17,71,0.0636721
17,72,0.0675543
17,73,0.0718367
17,74,0.0468231
17,75,0.0867969
17,76,0.0689547
17,77,0.120482
17,78,0.0689977
17,79,0.120815
17,80,0.0930608
17,81,0.0585305
17,82,0.119559
17,83,0.0659539
17,84,0.0821649
17,85,0.0777342
17,86,0.104338
17,87,0.0878443
17,88,0.120234
17,89,0.134207
17,90,0.0728231
17,91,0.0752599
17,92,0.104539
17,93,0.0548613
17,94,0.119601
17,95,0.0682378
17,96,0.0729412
17,97,0.0956575
18,19,0.0892734
18,20,0.090374
18,21,0.0727505
18,22,0.0504475
18,23,0.0749346
18,24,0.0821159
18,25,0.0842345
18,26,0.0813791
18,27,0.105764
18,28,0.0902308
18,29,0.0911404
18,30,0.0930764
18,31,0.0873562
18,32,0.0901189
18,33,0.0905613
18,34,0.0933264
18,35,0.091116
18,36,0.0898272
18,37,0.0903192
18,38,0.0915956
18,39,0.0869251
18,40,0.111446
18,41,0.0894071
18,42,0.0826763
18,43,0.103245
18,44,0.0815313
18,45,0.0962033
18,46,0.090864
18,47,0.0793694
18,48,0.0817367
18,49,0.100202
18,50,0.109247
18,51,0.0899973
18,52,0.0795683
18,53,0.088968
18,54,0.0894505
18,55,0.0952477
18,56,0.0838725
18,57,0.0923077
18,58,0.0821666
18,59,0.0920154
18,60,0.0908248
18,61,0.0869205
18,62,0.0920638
18,63,0.0921258
18,64,0.0930269
18,65,0.0893986
18,66,0.094094
18,67,0.084796
18,68,0.0885787
18,69,0.0996155
18,70,0.0715932
18,71,0.0826154
18,72,0.0778423
18,73,0.0809965
18,74,0.0721447
18,75,0.0937128
18,76,0.0876676
18,77,0.0866139
18,78,0.0746486
18,79,0.115843
18,80,0.103012
18,81,0.0825148
18,82,0.0744911
18,83,0.0727447
18,84,0.0978077
18,85,0.0867166
18,86,0.101159
18,87,0.100584
18,88,0.101925
18,89,0.0858827
18,90,0.0893846
18,91,0.092436
18,92,0.103944
18,93,0.0702975
18,94,0.0733725
18,95,0.072577
18,96,0.0749169
18,97,0.107642
19,20,0.0678197
19,21,0.0660374
19,22,0.118897
19,23,0.12982
19,24,0.0782796
19,25,0.0673219
19,26,0.0685922
19,27,0.090093
19,28,0.0904339
19,29,0.0806768
19,30,0.137952
19,31,0.0766845
19,32,0.0707498
19,33,0.0840491
19,34,0.0856824
19,35,0.08804
19,36,0.086257
19,37,0.0645329
19,38,0.138182
19,39,0.0876548
19,40,0.120027
19,41,0.078135
19,42,0.113673
19,43,0.0902643
19,44,0.105116
19,45,0.099623
19,46,0.0895621
19,47,0.0724363
19,48,0.0709216
19,49,0.0926312
19,50,0.0991348
19,51,0.0702348
19,52,0.0713681
19,53,0.0869038
19,54,0.092587
19,55,0.0928359
19,56,0.0688922
19,57,0.124133
19,58,0.138143
19,59,0.144877
19,60,0.0710292
19,61,0.14161
19,62,0.0750145
19,63,0.0723203
19,64,0.0759383
19,65,0.0646998
19,66,0.0769924
19,67,0.11818
19,68,0.0783929
19,69,0.0899153
19,70,0.0707068
19,71,0.0489914
19,72,0.0743681
19,73,0.0660629
19,74,0.06063
19,75,0.0876982
19,76,0.0664238
19,77,0.133983
19,78,0.0712858
19,79,0.129252
19,80,0.100198
19,81,0.0734268
19,82,0.133445
19,83,0.071589
19,84,0.0842426
19,85,0.0740082
19,86,0.110412
19,87,0.0955015
19,88,0.121684
19,89,0.139675
19,90,0.0669409
19,91,0.0788885
19,92,0.104342
19,93,0.0547912
19,94,0.128474
19,95,0.0624712
19,96,0.067037
19,97,0.101735
20,21,0.0572671
20,22,0.131083
20,23,0.134663
20,24,0.0778788
20,25,0.0689613
20,26,0.0626893
20,27,0.092958
20,28,0.0894604
20,29,0.0823098
20,30,0.132626
20,31,0.0735211
20,32,0.0781154
20,33,0.0786099
20,34,0.0898952
20,35,0.0829079
20,36,0.077938
20,37,0.073614
20,38,0.136187
20,39,0.0881053
20,40,0.12183
20,41,0.0731013
20,42,0.10848
20,43,0.0889664
20,44,0.106895
20,45,0.0986374
20,46,0.0826986
20,47,0.0551313
20,48,0.0640544
20,49,0.090486
20,50,0.105061
20,51,0.0718805
20,52,0.0532513
20,53,0.0809736
20,54,0.0915847
20,55,0.0951374
20,56,0.0644903
20,57,0.12284
20,58,0.139503
20,59,0.134252
20,60,0.0730176
20,61,0.131005
20,62,0.078745
20,63,0.0779335
20,64,0.081515
20,65,0.0571765
20,66,0.0752703
20,67,0.108816
20,68,0.0766315
20,69,0.0914819
20,70,0.0518353
20,71,0.0626906
20,72,0.0597233
20,73,0.0577361
20,74,0.046802
20,75,0.098138
20,76,0.065205
20,77,0.132003
20,78,0.0664404
20,79,0.117839
20,80,0.0885178
20,81,0.0595791
20,82,0.126148
20,83,0.0725831
20,84,0.0903246
20,85,0.079042
20,86,0.101709
20,87,0.0930297
20,88,0.120834
20,89,0.140122
20,90,0.0727916
20,91,0.0821174
20,92,0.104547
20,93,0.0570239
20,94,0.117678
20,95,0.0693001
20,96,0.0692334
20,97,0.0993866
21,22,0.115736
21,23,0.129955
21,24,0.0831017
21,25,0.0680564
21,26,0.00720356
21,27,0.0897261
21,28,0.0834042
21,29,0.0841909
21,30,0.136267
21,31,0.075397
21,32,0.0779486
21,33,0.0807458
21,34,0.0814801
21,35,0.0807458
21,36,0.0735214
21,37,0.0798408
21,38,0.140213
21,39,0.0827554
21,40,0.115176
21,41,0.0766216
21,42,0.0996551
21,43,0.0925537
21,44,0.0984592
21,45,0.0964041
21,46,0.0825584
21,47,0.0528536
21,48,0.0616604
21,49,0.0907749
21,50,0.100441
21,51,0.0669693
21,52,0.0529891
21,53,0.0825584
21,54,0.0878753
21,55,0.0837818
21,56,0.0590568
21,57,0.111159
21,58,0.135354
21,59,0.136871
21,60,0.0678337
21,61,0.13168
21,62,0.0737126
21,63,0.0737309
21,64,0.0776681
21,65,0.058714
21,66,0.0798526
21,67,0.118436
21,68,0.0768929
21,69,0.0864439
21,70,0.0553213
21,71,0.0637922
21,72,0.0686534
21,73,0.0695404
21,74,0.0456234
21,75,0.0878977
21,76,0.0712596
21,77,0.12057
21,78,0.069092
21,79,0.118966
21,80,0.0965615
21,81,0.05963
21,82,0.119515
21,83,0.0682931
21,84,0.0813923
21,85,0.0777814
21,86,0.106807
21,87,0.08708
21,88,0.123402
21,89,0.134314
21,90,0.0727586
21,91,0.0764837
21,92,0.108247
21,93,0.0525472
21,94,0.120747
21,95,0.0648185
21,96,0.0694824
21,97,0.0980857
22,23,0.0839551
22,24,0.126325
22,25,0.122451
22,26,0.119527
22,27,0.135703
22,28,0.136965
22,29,0.130463
22,30,0.136298
22,31,0.114989
22,32,0.119682
22,33,0.125414
22,34,0.13305
22,35,0.124298
22,36,0.118171
22,37,0.11075
22,38,0.14025
22,39,0.132366
22,40,0.127404
22,41,0.117439
22,42,0.120645
22,43,0.134112
22,44,0.119225
22,45,0.135193
22,46,0.124511
22,47,0.124801
22,48,0.116349
22,49,0.132661
22,50,0.141877
22,51,0.127058
22,52,0.126279
22,53,0.124298
22,54,0.115384
22,55,0.138083
22,56,0.123637
22,57,0.126204
22,58,0.0715497
22,59,0.131723
22,60,0.12795
22,61,0.129056
22,62,0.125696
22,63,0.126607
22,64,0.12364
22,65,0.127106
22,66,0.121862
22,67,0.121374
22,68,0.122467
22,69,0.141643
22,70,0.12727
22,71,0.114239
22,72,0.121993
22,73,0.114057
22,74,0.113897
22,75,0.134105
22,76,0.124111
22,77,0.127604
22,78,0.120161
22,79,0.144283
22,80,0.140457
22,81,0.132679
22,82,0.0753503
22,83,0.108494
22,84,0.134313
22,85,0.127323
22,86,0.12002
22,87,0.141161
22,88,0.136615
22,89,0.0743693
22,90,0.12008
22,91,0.128772
22,92,0.132147
22,93,0.113186
22,94,0.0787917
22,95,0.117616
22,96,0.12649
22,97,0.136717
23,24,0.131002
23,25,0.123175
23,26,0.128187
23,27,0.143908
23,28,0.137063
23,29,0.136382
23,30,0.132158
23,31,0.117109
23,32,0.124036
23,33,0.129743
23,34,0.139095
23,35,0.130496
23,36,0.114057
23,37,0.119684
23,38,0.129069
23,39,0.136328
23,40,0.132071
23,41,0.119559
23,42,0.115963
23,43,0.120454
23,44,0.115231
23,45,0.13573
23,46,0.129704
23,47,0.122697
23,48,0.131013
23,49,0.146441
23,50,0.152981
23,51,0.125567
23,52,0.124619
23,53,0.129485
23,54,0.114151
23,55,0.136023
23,56,0.138782
23,57,0.12881
23,58,0.0760308
23,59,0.129489
23,60,0.126454
23,61,0.127794
23,62,0.127606
23,63,0.125538
23,64,0.123428
23,65,0.12496
23,66,0.125065
23,67,0.119644
23,68,0.129973
23,69,0.148507
23,70,0.125138
23,71,0.120634
23,72,0.126985
23,73,0.110455
23,74,0.107588
23,75,0.14274
23,76,0.116992
23,77,0.128738
23,78,0.120248
23,79,0.140973
23,80,0.13431
23,81,0.134675
23,82,0.0808656
23,83,0.11523
23,84,0.136425
23,85,0.132358
23,86,0.12474
23,87,0.139256
23,88,0.124664
23,89,0.0778836
23,90,0.124215
23,91,0.125107
23,92,0.11769
23,93,0.107392
23,94,0.0783946
23,95,0.119116
23,96,0.124745
23,97,0.131995
24,25,0.0770571
24,26,0.0851075
24,27,0.084293
24,28,0.0807169
24,29,0.00539979
24,30,0.128577
24,31,0.0752387
24,32,0.0768785
24,33,0.0908136
24,34,0.0801917
24,35,0.0906399
24,36,0.0696612
24,37,0.0712265
24,38,0.129105
24,39,0.082902
24,40,0.121352
24,41,0.0810769
24,42,0.0940109
24,43,0.0776573
24,44,0.0987636
24,45,0.0897565
24,46,0.0929026
24,47,0.0803789
24,48,0.0917234
24,49,0.0806732
24,50,0.0882143
24,51,0.0917077
24,52,0.0780063
24,53,0.0927242
24,54,0.0871546
24,55,0.0923387
24,56,0.0807524
24,57,0.121951
24,58,0.132491
24,59,0.127065
24,60,0.0944301
24,61,0.127351
24,62,0.0677615
24,63,0.0623395
24,64,0.0645093
24,65,0.0733961
24,66,0.0680819
24,67,0.106171
24,68,0.0687434
24,69,0.0793419
24,70,0.0732954
24,71,0.0819798
24,72,0.0876515
24,73,0.0566964
24,74,0.0770245
24,75,0.077901
24,76,0.066495
24,77,0.11613
24,78,0.0665814
24,79,0.121344
24,80,0.0958761
24,81,0.0842578
24,82,0.125015
24,83,0.075663
24,84,0.0721839
24,85,0.0876698
24,86,0.10922
24,87,0.0821667
24,88,0.116523
24,89,0.13657
24,90,0.0600954
24,91,0.0839281
24,92,0.112712
24,93,0.0533799
24,94,0.116658
24,95,0.0702861
24,96,0.0768501
24,97,0.0943309
25,26,0.0742628
25,27,0.0786464
25,28,0.0735945
25,29,0.0733777
25,30,0.12986
25,31,0.0660064
25,32,0.0703029
25,33,0.0702344
25,34,0.0733834
25,35,0.0730256
25,36,0.0753529
25,37,0.0641819
25,38,0.133473
25,39,0.0763855
25,40,0.122872
25,41,0.0687139
25,42,0.10523
25,43,0.0753672
25,44,0.0969824
25,45,0.090559
25,46,0.0703653
25,47,0.0686155
25,48,0.0786305
25,49,0.0789954
25,50,0.0899407
25,51,0.0793827
25,52,0.0691042
25,53,0.0703081
25,54,0.083088
25,55,0.0886608
25,56,0.0686822
25,57,0.117661
25,58,0.132141
25,59,0.129512
25,60,0.0806172
25,61,0.130469
25,62,0.0681744
25,63,0.0672995
25,64,0.0699433
25,65,0.0685557
25,66,0.0728626
25,67,0.115433
25,68,0.0643885
25,69,0.0850427
25,70,0.0741677
25,71,0.0713032
25,72,0.0766308
25,73,0.0718782
25,74,0.0641003
25,75,0.0804361
25,76,0.0651825
25,77,0.125013
25,78,0.0723306
25,79,0.116318
25,80,0.0974547
25,81,0.0779335
25,82,0.126175
25,83,0.0750766
25,84,0.0771671
25,85,0.0791813
25,86,0.105208
25,87,0.0815947
25,88,0.123841
25,89,0.130864
25,90,0.0739633
25,91,0.0907554
25,92,0.112052
25,93,0.0618259
25,94,0.124373
25,95,0.0692782
25,96,0.0763191
25,97,0.110382
26,27,0.0926468
26,28,0.0847024
26,29,0.0932721
26,30,0.136442
26,31,0.076794
26,32,0.08471
26,33,0.0816671
26,34,0.0849984
26,35,0.0799535
26,36,0.0780792
26,37,0.0837683
26,38,0.141701
26,39,0.0818422
26,40,0.124001
26,41,0.0753072
26,42,0.105744
26,43,0.0964037
26,44,0.0969424
26,45,0.09808
26,46,0.0814858
26,47,0.0552043
26,48,0.0619711
26,49,0.0924877
26,50,0.0992908
26,51,0.0696201
26,52,0.0554603
26,53,0.0797372
26,54,0.091683
26,55,0.0886545
26,56,0.0586999
26,57,0.116001
26,58,0.141638
26,59,0.135587
26,60,0.0707963
26,61,0.132299
26,62,0.0762187
26,63,0.075306
26,64,0.0788948
26,65,0.0624968
26,66,0.0854826
26,67,0.120105
26,68,0.0823801
26,69,0.0918727
26,70,0.0529805
26,71,0.063518
26,72,0.0698688
26,73,0.0694608
26,74,0.0478561
26,75,0.0902791
26,76,0.0713237
26,77,0.126691
26,78,0.0702431
26,79,0.123769
26,80,0.0953313
26,81,0.0572684
26,82,0.12488
26,83,0.0660703
26,84,0.0830277
26,85,0.076391
26,86,0.106626
26,87,0.0883627
26,88,0.129011
26,89,0.140278
26,90,0.0739562
26,91,0.0741068
26,92,0.108073
26,93,0.0549552
26,94,0.123112
26,95,0.0648352
26,96,0.0707384
26,97,0.0993119
27,28,0.0646412
27,29,0.0899553
27,30,0.1457
27,31,0.0683675
27,32,0.0736249
27,33,0.0779009
27,34,0.060197
27,35,0.0770524
27,36,0.0662479
27,37,0.0615214
27,38,0.142357
27,39,0.0636511
27,40,0.132817
27,41,0.0736088
27,42,0.11526
27,43,0.0740503
27,44,0.116735
27,45,0.0723955
27,46,0.078857
27,47,0.0975453
27,48,0.0898088
27,49,0.0245427
27,50,0.0829408
27,51,0.0904523
27,52,0.0992566
27,53,0.078857
27,54,0.0861712
27,55,0.100939
27,56,0.073594
27,57,0.131867
27,58,0.144757
27,59,0.146674
27,60,0.0913161
27,61,0.145673
27,62,0.0577172
27,63,0.0577031
27,64,0.0604572
27,65,0.0895821
27,66,0.0708373
27,67,0.129885
27,68,0.056377
27,69,0.0945698
27,70,0.0886909
27,71,0.085922
27,72,0.0928251
27,73,0.0763499
27,74,0.0791391
27,75,0.0656182
27,76,0.0548528
27,77,0.132996
27,78,0.0570061
27,79,0.114864
27,80,0.101125
27,81,0.0981178
27,82,0.131363
27,83,0.0774176
27,84,0.0767849
27,85,0.0912809
27,86,0.111583
27,87,0.0785998
27,88,0.139825
27,89,0.143903
27,90,0.0655839
27,91,0.0846609
27,92,0.115155
27,93,0.0676319
27,94,0.12914
27,95,0.0806873
27,96,0.0867886
27,97,0.102838
28,29,0.0824394
28,30,0.136648
28,31,0.0541015
28,32,0.0625322
28,33,0.0626894
28,34,0.0252671
28,35,0.0626555
28,36,0.0560508
28,37,0.0542271
28,38,0.131039
28,39,0.0207048
28,40,0.129777
28,41,0.0543685
28,42,0.120208
28,43,0.0682567
28,44,0.111224
28,45,0.0668461
28,46,0.0643768
28,47,0.0877818
28,48,0.0847805
28,49,0.0646464
28,50,0.0841248
28,51,0.0882014
28,52,0.0893637
28,53,0.0643768
28,54,0.0788398
28,55,0.09021
28,56,0.0724111
28,57,0.132019
28,58,0.144184
28,59,0.130886
28,60,0.0890548
28,61,0.132849
28,62,0.0218275
28,63,0.0235105
28,64,0.028706
28,65,0.0743525
28,66,0.0607019
28,67,0.117316
28,68,0.052331
28,69,0.0801509
28,70,0.0803484
28,71,0.0839182
28,72,0.0847182
28,73,0.0739465
28,74,0.0732212
28,75,0.0310723
28,76,0.0482143
28,77,0.123306
28,78,0.0279428
28,79,0.112674
28,80,0.093901
28,81,0.0862358
28,82,0.133186
28,83,0.0626961
28,84,0.0697554
28,85,0.0862865
28,86,0.113982
28,87,0.0723503
28,88,0.133507
28,89,0.143211
28,90,0.054131
28,91,0.0730988
28,92,0.118761
28,93,0.0547034
28,94,0.134966
28,95,0.0693332
28,96,0.077536
28,97,0.088281
29,30,0.130801
29,31,0.0816207
29,32,0.0728981
29,33,0.0895709
29,34,0.084304
29,35,0.093597
29,36,0.0725854
29,37,0.068272
29,38,0.132616
29,39,0.0774013
29,40,0.126419
29,41,0.0837944
29,42,0.102643
29,43,0.0772774
29,44,0.105365
29,45,0.0872396
29,46,0.0942505
29,47,0.0850578
29,48,0.0917609
29,49,0.0855566
29,50,0.0888297
29,51,0.0939059
29,52,0.085937
29,53,0.0933924
29,54,0.0851984
29,55,0.0981162
29,56,0.0827158
29,57,0.127736
29,58,0.14135
29,59,0.130713
29,60,0.0945013
29,61,0.131305
29,62,0.0733467
29,63,0.0706872
29,64,0.0706219
29,65,0.078776
29,66,0.0709971
29,67,0.113307
29,68,0.0644105
29,69,0.0859705
29,70,0.0742491
29,71,0.0862481
29,72,0.0834932
29,73,0.0532404
29,74,0.0733546
29,75,0.0778553
29,76,0.0593708
29,77,0.123147
29,78,0.0652449
29,79,0.115784
29,80,0.0937545
29,81,0.0803436
29,82,0.127829
29,83,0.0715816
29,84,0.0728343
29,85,0.0805081
29,86,0.109193
29,87,0.0788299
29,88,0.127545
29,89,0.144507
29,90,0.0601761
29,91,0.0833618
29,92,0.109345
29,93,0.0510364
29,94,0.119259
29,95,0.0668491
29,96,0.07381
29,97,0.0968095
30,31,0.117981
30,32,0.12133
30,33,0.122631
30,34,0.130969
30,35,0.125613
30,36,0.122954
30,37,0.116433
30,38,0.00980488
30,39,0.127655
30,40,0.132024
30,41,0.11458
30,42,0.0750285
30,43,0.129259
30,44,0.0758533
30,45,0.136121
30,46,0.124536
30,47,0.133558
30,48,0.133919
30,49,0.145638
30,50,0.127888
30,51,0.130965
30,52,0.133604
30,53,0.122507
30,54,0.100685
30,55,0.139601
30,56,0.131127
30,57,0.0791146
30,58,0.135722
30,59,0.0680868
30,60,0.131814
30,61,0.066717
30,62,0.12298
30,63,0.115374
30,64,0.123949
30,65,0.127106
30,66,0.115639
30,67,0.0632602
30,68,0.12984
30,69,0.135894
30,70,0.11769
30,71,0.125855
30,72,0.118599
30,73,0.105699
30,74,0.10519
30,75,0.139236
30,76,0.118433
30,77,0.0688276
30,78,0.102119
30,79,0.123471
30,80,0.0799187
30,81,0.122074
30,82,0.13489
30,83,0.0918049
30,84,0.129611
30,85,0.131488
30,86,0.0820942
30,87,0.131889
30,88,0.0719285
30,89,0.139905
30,90,0.111898
30,91,0.113165
30,92,0.0635532
30,93,0.111207
30,94,0.129695
30,95,0.114485
30,96,0.12088
30,97,0.106808
31,32,0.0720149
31,33,0.0112749
31,34,0.0606089
31,35,0.0139068
31,36,0.0681609
31,37,0.0633287
31,38,0.117771
31,39,0.0617784
31,40,0.109288
31,41,0.0104297
31,42,0.101688
31,43,0.0694195
31,44,0.0945775
31,45,0.0730572
31,46,0.0121269
31,47,0.0806101
31,48,0.07486
31,49,0.0691546
31,50,0.0788714
31,51,0.0717599
31,52,0.0796824
31,53,0.0130092
31,54,0.0660081
31,55,0.0857129
31,56,0.0697301
31,57,0.10639
31,58,0.119236
31,59,0.113437
31,60,0.0717599
31,61,0.114435
31,62,0.0605339
31,63,0.0605059
31,64,0.0663221
31,65,0.0806645
31,66,0.0710718
31,67,0.110302
31,68,0.0613837
31,69,0.0817508
31,70,0.0824572
31,71,0.0760039
31,72,0.0806041
31,73,0.065612
31,74,0.0731454
31,75,0.0659443
31,76,0.0594651
31,77,0.103373
31,78,0.060726
31,79,0.0945905
31,80,0.0948228
31,81,0.0883326
31,82,0.121561
31,83,0.0552792
31,84,0.0740374
31,85,0.0781992
31,86,0.107459
31,87,0.0672143
31,88,0.125969
31,89,0.122449
31,90,0.0654808
31,91,0.0725276
31,92,0.10764
31,93,0.066461
31,94,0.116184
31,95,0.0783149
31,96,0.0904393
31,97,0.0903269
32,33,0.0721053
32,34,0.0598532
32,35,0.074398
32,36,0.0689675
32,37,0.0608492
32,38,0.124691
32,39,0.0595981
32,40,0.112901
32,41,0.0727579
32,42,0.107493
32,43,0.0728115
32,44,0.103118
32,45,0.0751049
32,46,0.074198
32,47,0.0834545
32,48,0.0769372
32,49,0.068551
32,50,0.0836455
32,51,0.0822699
32,52,0.0836658
32,53,0.0723775
32,54,0.0664314
32,55,0.0868388
32,56,0.0692159
32,57,0.117273
32,58,0.133377
32,59,0.127913
32,60,0.0830236
32,61,0.129576
32,62,0.0589751
32,63,0.0581241
32,64,0.0632932
32,65,0.08979
32,66,0.0625652
32,67,0.12419
32,68,0.0539536
32,69,0.0832413
32,70,0.0877268
32,71,0.0741186
32,72,0.0869347
32,73,0.0727802
32,74,0.0867738
32,75,0.0590642
32,76,0.0617622
32,77,0.117884
32,78,0.0630052
32,79,0.0897178
32,80,0.0977036
32,81,0.0887208
32,82,0.130186
32,83,0.074
32,84,0.0691851
32,85,0.0753221
32,86,0.105135
32,87,0.0749744
32,88,0.134151
32,89,0.132284
32,90,0.072754
32,91,0.0835965
32,92,0.112968
32,93,0.0667453
32,94,0.129489
32,95,0.0787071
32,96,0.0786944
32,97,0.0921494
33,34,0.069768
33,35,0.003066
33,36,0.0662486
33,37,0.0633517
33,38,0.122866
33,39,0.0678453
33,40,0.123879
33,41,0
33,42,0.102622
33,43,0.0729461
33,44,0.0915098
33,45,0.0798139
33,46,0.00459819
33,47,0.0751364
33,48,0.0817677
33,49,0.0784672
33,50,0.0828421
33,51,0.0806791
33,52,0.0757977
33,53,0.00306988
33,54,0.0802468
33,55,0.0865293
33,56,0.0715485
33,57,0.118472
33,58,0.131568
33,59,0.125688
33,60,0.0809855
33,61,0.124644
33,62,0.0607016
33,63,0.060701
33,64,0.0668633
33,65,0.074556
33,66,0.0693981
33,67,0.108418
33,68,0.0671642
33,69,0.0796287
33,70,0.0814843
33,71,0.0772823
33,72,0.0835987
33,73,0.067072
33,74,0.0770051
33,75,0.0748942
33,76,0.0618927
33,77,0.114398
33,78,0.0597254
33,79,0.110615
33,80,0.0961322
33,81,0.0873744
33,82,0.12769
33,83,0.0593636
33,84,0.0825143
33,85,0.0832273
33,86,0.11282
33,87,0.0748911
33,88,0.125496
33,89,0.135097
33,90,0.0668683
33,91,0.0754089
33,92,0.110323
33,93,0.0678655
33,94,0.123015
33,95,0.0849488
33,96,0.0919233
33,97,0.0920031
34,35,0.0699369
34,36,0.0626479
34,37,0.0563448
34,38,0.128812
34,39,0.0122618
34,40,0.129084
34,41,0.0607299
34,42,0.111922
34,43,0.0700941
34,44,0.105181
34,45,0.0689468
34,46,0.0724503
34,47,0.0843104
34,48,0.0815399
34,49,0.0641051
34,50,0.0753156
34,51,0.0914899
34,52,0.0841222
34,53,0.0724482
34,54,0.0759089
34,55,0.0924611
34,56,0.06619
34,57,0.13126
34,58,0.14562
34,59,0.131301
34,60,0.0918424
34,61,0.132132
34,62,0.0133704
34,63,0.0125813
34,64,0.0133735
34,65,0.0799091
34,66,0.0598905
34,67,0.11512
34,68,0.0523741
34,69,0.0880771
34,70,0.077944
34,71,0.0779985
34,72,0.0860291
34,73,0.0716914
34,74,0.0757121
34,75,0.0172285
34,76,0.0482571
34,77,0.122011
34,78,0.00630594
34,79,0.105181
34,80,0.0881216
34,81,0.0838791
34,82,0.126261
34,83,0.0638852
34,84,0.0677417
34,85,0.0803124
34,86,0.109061
34,87,0.073975
34,88,0.127873
34,89,0.143411
34,90,0.0518907
34,91,0.0708681
34,92,0.110132
34,93,0.0583091
34,94,0.128459
34,95,0.066037
34,96,0.0742404
34,97,0.0871191
35,36,0.0694412
35,37,0.0670119
35,38,0.126697
35,39,0.0677291
35,40,0.126743
35,41,0.00246597
35,42,0.100877
35,43,0.0729245
35,44,0.0922201
35,45,0.0840079
35,46,0.00306838
35,47,0.078383
35,48,0.0824975
35,49,0.080029
35,50,0.0819979
35,51,0.0840742
35,52,0.0788506
35,53,0.00306368
35,54,0.083598
35,55,0.0848713
35,56,0.0723856
35,57,0.118904
35,58,0.130018
35,59,0.125978
35,60,0.0849138
35,61,0.126236
35,62,0.0596118
35,63,0.0596097
35,64,0.0660923
35,65,0.0789063
35,66,0.0706393
35,67,0.110061
35,68,0.0690492
35,69,0.0785882
35,70,0.0814843
35,71,0.080478
35,72,0.0835987
35,73,0.067072
35,74,0.0770051
35,75,0.075607
35,76,0.0618927
35,77,0.11781
35,78,0.0597254
35,79,0.113067
35,80,0.0961322
35,81,0.0873744
35,82,0.12769
35,83,0.0593636
35,84,0.0872375
35,85,0.0830872
35,86,0.11282
35,87,0.0789297
35,88,0.126294
35,89,0.132951
35,90,0.0668683
35,91,0.0754089
35,92,0.110323
35,93,0.0678655
35,94,0.123015
35,95,0.0849488
35,96,0.0919233
35,97,0.0920031
36,37,0.0616474
36,38,0.123192
36,39,0.0546765
36,40,0.109876
36,41,0.0676248
36,42,0.10555
36,43,0.066601
36,44,0.0999271
36,45,0.0115002
36,46,0.0691632
36,47,0.0789611
36,48,0.0864296
36,49,0.0669668
36,50,0.0827607
36,51,0.0881608
36,52,0.079101
36,53,0.0682216
36,54,0.0624344
36,55,0.0892091
36,56,0.0775323
36,57,0.109536
36,58,0.125195
36,59,0.117263
36,60,0.0876495
36,61,0.121252
36,62,0.0570197
36,63,0.0552484
36,64,0.0579096
36,65,0.0806619
36,66,0.0681395
36,67,0.116495
36,68,0.057056
36,69,0.0892362
36,70,0.0730893
36,71,0.0850923
36,72,0.0820885
36,73,0.070523
36,74,0.0818403
36,75,0.0601252
36,76,0.0494179
36,77,0.116827
36,78,0.0562745
36,79,0.0913098
36,80,0.0804586
36,81,0.0827317
36,82,0.11332
36,83,0.0655542
36,84,0.0684417
36,85,0.0806844
36,86,0.101118
36,87,0.0742392
36,88,0.123184
36,89,0.123989
36,90,0.0668844
36,91,0.0749449
36,92,0.100562
36,93,0.0570449
36,94,0.111237
36,95,0.0676398
36,96,0.0787709
36,97,0.0843346
37,38,0.117797
37,39,0.0518281
37,40,0.108968
37,41,0.0653308
37,42,0.102849
37,43,0.0608136
37,44,0.104072
37,45,0.0609281
37,46,0.0668315
37,47,0.0824662
37,48,0.0827774
37,49,0.0565322
37,50,0.0720446
37,51,0.0757419
37,52,0.0826741
37,53,0.0650056
37,54,0.0674223
37,55,0.0896792
37,56,0.0646052
37,57,0.111374
37,58,0.12434
37,59,0.12698
37,60,0.0755251
37,61,0.121745
37,62,0.0512999
37,63,0.0513363
37,64,0.0521379
37,65,0.0781373
37,66,0.0557191
37,67,0.118521
37,68,0.0455901
37,69,0.084201
37,70,0.0889648
37,71,0.0758403
37,72,0.0917042
37,73,0.0659268
37,74,0.0803565
37,75,0.0526213
37,76,0.0526966
37,77,0.113182
37,78,0.0536998
37,79,0.0926225
37,80,0.0950325
37,81,0.0959746
37,82,0.12442
37,83,0.0627523
37,84,0.0570449
37,85,0.077386
37,86,0.118001
37,87,0.062106
37,88,0.132963
37,89,0.125387
37,90,0.0610661
37,91,0.0743386
37,92,0.111531
37,93,0.0665369
37,94,0.121402
37,95,0.0762656
37,96,0.0811179
37,97,0.0858221
38,39,0.126984
38,40,0.130747
38,41,0.114383
38,42,0.0769697
38,43,0.130044
38,44,0.0751113
38,45,0.133422
38,46,0.125377
38,47,0.141039
38,48,0.133383
38,49,0.144174
38,50,0.13322
38,51,0.12915
38,52,0.140512
38,53,0.123511
38,54,0.101569
38,55,0.140995
38,56,0.132874
38,57,0.0840578
38,58,0.137456
38,59,0.065232
38,60,0.129253
38,61,0.063696
38,62,0.124405
38,63,0.11676
38,64,0.125377
38,65,0.130524
38,66,0.118949
38,67,0.0627403
